id,year,CIF1_diff_at,CIF2_diff_at,CIF1_ratio_at,CIF2_ratio_at,CIF1_diff_true_at,CIF2_diff_true_at,CIF1_ratio_true_at,CIF2_ratio_true_at,hr_gender_true_at,givenage,scenario,model,independence,prop_sex_other,base_function,model_lab,obs,convergence_t1t1,convergence_t1t2,sdage,bias_CIF1_at,bias_CIF2_at,CIF1_true_at,CIF2_true_at,MCer_CIF1_at,MCer_CIF2_at,rel_bias_CIF1_at,rel_bias_CIF2_at,Rel_prec_CIF1_at,Rel_prec_CIF2_at,Coverage_CIF1_at,Coverage_CIF2_at,hr_gender_at,bias_hr_gender_at,female,simulation,average_bias_CIF2,average_bias_CIF1
1,1,-.0073864916,-.0020006716,.95590043,.7088713,-.0072386563,-.0026843338,.95536387,.70484334,.69999999,50,1,0,0,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,10,-.0018788059,-.0015683526,.15493172,.0064102733,.00080038822,.000055619174,1.212667,24.466236,,,.95899999,.917,.70427001,.0042700414,1,nick,-.0056714583,-.0040534665
6,1,-.006916326,-.0083201071,.95851225,.71740741,-.0072386563,-.0026843338,.95536387,.70484334,.69999999,50,1,1,0,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,-.0028832816,.014576361,.15493172,.0064102733,.00079650735,.0007086916,1.8610015,227.39063,-.48487896,1174.1858,.95999998,.22,.71014106,.010141052,1,nick,.076911345,-.010898591
11,1,-.0074054259,-.0017764831,.9557898,.70951641,-.0072386563,-.0026843338,.95536387,.70484334,.69999999,50,1,2,0,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,10,-.0018413591,-.0020661675,.15493172,.0064102733,.00080051582,.000053777239,1.1884971,32.232128,.015940502,-3.3116865,.95999998,.83899999,.70493966,.0049397023,1,nick,-.0034078201,-.003997887
16,1,-.0074386867,-.002698662,.95539141,.70872355,-.0072386563,-.0026843338,.95536387,.70484334,.69999999,50,1,3,0,PH_sex_other,Weibull,Approach d- Splines/Int,2000,824,1000,10,-.0027471741,.00020027869,.15493172,.0064102733,.00087792636,.00020309446,1.7731514,3.1243393,-.43172637,231.46461,.79100001,.77899998,.70360798,.0036080044,1,nick,.0012597361,-.006039571
21,1,-.0072464203,-.0033993479,.95693278,.58767474,-.009976632,-.0044558006,.93848056,.5100612,.50667316,50,2,0,0,Non_PH_sex_other,Weibull,Approach a- Attained,2000,957,957,10,.00093278394,-.0013625162,.15219375,.0046388065,.00080840342,.00006136686,.61289239,29.372129,,,.91900003,.889,.57655054,.069877408,1,nick,-.0055252966,.0021585643
26,1,-.0069454941,-.0077853827,.95832014,.75931913,-.009976632,-.0044558006,.93848056,.5100612,.50667316,50,2,1,0,Non_PH_sex_other,Weibull,Approach b- Linear,2000,1000,957,10,-.00024973816,.017653633,.15219375,.0046388065,.00079441798,.00082165661,.16409226,380.56412,.45347351,1268.6755,.958,.2,.75462037,.24794719,1,nick,.093849681,-.006011622
31,1,-.0074278428,-.0016029056,.95566571,.73731011,-.009976632,-.0044558006,.93848056,.5100612,.50667316,50,2,2,0,Non_PH_sex_other,Weibull,Approach c- Splines,2000,1000,957,10,.0008828399,-.00059940794,.15219375,.0046388065,.00079837849,.000051398554,.58007634,12.921598,.95426971,-14.382794,.958,.94599998,.73662853,.22995538,1,nick,.0043983762,.0016335394
36,1,-.0074843126,-.00214158,.95513296,.76555115,-.009976632,-.0044558006,.93848056,.5100612,.50667316,50,2,3,0,Non_PH_sex_other,Weibull,Approach d- Splines/Int,2000,783,957,10,-.00025468125,.0017007201,.15219375,.0046388065,.00090580323,.00021092541,.16734014,36.66288,1.3516008,210.89944,.74800003,.73000002,.77023757,.26356444,1,nick,.0094537959,-.00082589517
41,1,-.0070377551,-.002028489,.95845401,.70732784,-.0072386563,-.0026843338,.95536387,.70484334,.69999999,50,3,0,1,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,10,-.0023533362,-.0015515375,.15493172,.0064102733,.00082407851,.000058034417,1.5189506,24.203922,,,.95300001,.91799998,.70290041,.0029004074,1,nick,-.0056153899,-.0049240114
46,1,-.0066165775,-.0077854767,.96081668,.71584153,-.0072386563,-.0026843338,.95536387,.70484334,.69999999,50,3,1,1,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,-.0032680186,.01328891,.15493172,.0064102733,.00081874873,.00061098661,2.1093283,207.30644,-.64675987,952.80048,.95499998,.19,.70897835,.0089783883,1,nick,.073208898,-.011357366
51,1,-.0070554484,-.0018240324,.95835501,.70951474,-.0072386563,-.0026843338,.95536387,.70484334,.69999999,50,3,2,1,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,10,-.0023178253,-.0019833851,.15493172,.0064102733,.00082434894,.000057767727,1.4960302,30.940727,.032813448,-.45953363,.95300001,.85000002,.7050848,.0050848136,1,nick,-.002742711,-.0049014441
56,1,-.0069544623,-.0024204962,.95863658,.70986873,-.0072386563,-.0026843338,.95536387,.70484334,.69999999,50,3,3,1,PH_sex_other,Weibull,Approach d- Splines/Int,2000,829,1000,10,-.0024895382,-.00023412818,.15493172,.0064102733,.000918484,.00037417162,1.6068615,3.65239,1.4799565,487.03296,.78799999,.77999997,.7050128,.0050128247,1,nick,.0013491004,-.0059871804
61,1,-.0070187324,-.0030908147,.95865285,.71775991,-.009976632,-.0044558006,.93848056,.5100612,.50667316,50,4,0,1,Non_PH_sex_other,Weibull,Approach a- Attained,2000,988,988,10,.00041901876,-.0012397304,.15219375,.0046388065,.00082929939,.00006021345,.27531931,26.725203,,,.94,.91600001,.69700593,.19033276,1,nick,-.0049278094,.0012290475
66,1,-.0066521931,-.0070715477,.96060032,.7502476,-.009976632,-.0044558006,.93848056,.5100612,.50667316,50,4,1,1,Non_PH_sex_other,Weibull,Approach b- Linear,2000,1000,988,10,-.00057964656,.015801193,.15219375,.0046388065,.00081808353,.00070582633,.38086092,340.63058,-.75518334,1079.3042,.954,.205,.7486909,.24201773,1,nick,.088619515,-.0062628649
71,1,-.0070731184,-.0014231147,.9582727,.74767154,-.009976632,-.0044558006,.93848056,.5100612,.50667316,50,4,2,1,Non_PH_sex_other,Weibull,Approach c- Splines,2000,1000,988,10,.00044419884,-.00073649304,.15219375,.0046388065,.00082421582,.000055005341,.29186407,15.876779,-.011254041,-8.0963259,.95200002,.93300003,.74805754,.24138437,1,nick,.0034116795,.00085897325
76,1,-.0068263854,-.0019550575,.95958662,.75472033,-.009976632,-.0044558006,.93848056,.5100612,.50667316,50,4,3,1,Non_PH_sex_other,Weibull,Approach d- Splines/Int,2000,764,988,10,-.000056055589,.0011452138,.15219375,.0046388065,.00094959926,.00023684515,.036831729,24.687683,.69252187,245.89095,.72500002,.70599997,.76393616,.25726303,1,nick,.008090781,-.00055881508
81,1,-.0075846552,-.00064506038,.95498025,.70481402,-.0073951632,-.00069100165,.95453179,.70415699,.69999999,50,5,0,0,PH_sex_other,Non_exponential,Approach a- Attained,2000,1000,1000,10,-.0022405528,-.00010776015,.15524948,.0016447023,.00080237741,.00003036718,1.4431951,6.5519547,,,.95499998,.94199997,.70059222,.00059224764,1,nick,-.0010140633,-.0049853935
86,1,-.0060648038,-.020616718,.96368849,.70748222,-.0073951632,-.00069100165,.95453179,.70415699,.69999999,50,5,1,0,PH_sex_other,Non_exponential,Approach b- Linear,2000,1000,1000,10,-.0053246175,.049061991,.15524948,.0016447023,.00079306023,.0015162016,3.4297171,2983.0317,-1.1611965,4892.8955,.95300001,0,.69479513,-.0052048322,1,nick,.2052359,-.024191862
91,1,-.0075581181,-.0010071967,.95512217,.70128864,-.0073951632,-.00069100165,.95453179,.70415699,.69999999,50,5,2,0,PH_sex_other,Non_exponential,Approach c- Splines,2000,1000,1000,10,-.0022925343,.00072973879,.15524948,.0016447023,.00080205465,.000029464687,1.4766777,44.369049,-.040224068,-2.9719334,.95499998,.866,.69697839,-.0030216188,1,nick,.00070183305,-.0052653817
96,1,-.0074665416,-.0006763119,.9557246,.70602429,-.0073951632,-.00069100165,.95453179,.70415699,.69999999,50,5,3,0,PH_sex_other,Non_exponential,Approach d- Splines/Int,2000,801,1000,10,-.0027387964,-.000045799487,.15524948,.0016447023,.00088323239,.000083973646,1.7641259,2.7846675,-1.4826893,147.48837,.76499999,.75999999,.70080411,.00080413884,1,nick,-.00024691972,-.0057150749
101,1,-.0075780633,-.00086450932,.95501518,.7015565,-.010230078,-.0011460799,.93710166,.50932145,.50667316,50,6,0,0,Non_PH_sex_other,Non_exponential,Approach a- Attained,2000,999,999,10,.00062976393,.000065412933,.15241456,.0011896241,.00080345973,.000037765443,.41319144,5.4986224,,,.954,.926,.68432391,.17765075,1,nick,-.00030273903,.0012916345
106,1,-.0062727155,-.017269447,.96230644,.75757241,-.010230078,-.0011460799,.93710166,.50932145,.50667316,50,6,1,0,Non_PH_sex_other,Non_exponential,Approach b- Linear,2000,1000,999,10,-.0026642811,.052655119,.15241456,.0011896241,.00079452741,.0017430156,1.7480489,4426.1982,-1.0622481,4517.6812,.95300001,0,.74039322,.23372008,1,nick,.21540381,-.018977422
111,1,-.0075787851,-.00072715525,.95499098,.76461816,-.010230078,-.0011460799,.93710166,.50932145,.50667316,50,6,2,0,Non_PH_sex_other,Non_exponential,Approach c- Splines,2000,1000,999,10,.00057141343,.0010960873,.15241456,.0011896241,.00080224877,.000029338697,.37490737,92.137276,-.10075454,-22.274504,.95499998,.69599998,.75256568,.24589252,1,nick,.0035001175,.00091882073
116,1,-.0072777038,-.00068125525,.95553666,.70205551,-.010230078,-.0011460799,.93710166,.50932145,.50667316,50,6,3,0,Non_PH_sex_other,Non_exponential,Approach d- Splines/Int,2000,787,999,10,.00037318587,.00028860694,.15241456,.0011896241,.00089660776,.00011937855,.24484922,24.260349,-.95261824,180.56683,.74900001,.73799998,.72759682,.22092366,1,nick,.0025883529,.00097115885
121,1,-.0071776481,-.00068717852,.95798111,.70328587,-.0073951632,-.00069100165,.95453179,.70415699,.69999999,50,7,0,1,PH_sex_other,Non_exponential,Approach a- Attained,2000,1000,1000,10,-.0025503254,-.000028159075,.15524948,.0016447023,.00082588068,.000033085566,1.6427273,1.7121077,,,.95499998,.93800002,.69928581,-.00071415945,1,nick,-.00066986086,-.0056235353
126,1,-.0057462263,-.019894432,.9662593,.7069419,-.0073951632,-.00069100165,.95453179,.70415699,.69999999,50,7,1,1,PH_sex_other,Non_exponential,Approach b- Linear,2000,1000,1000,10,-.0055140066,.047298804,.15524948,.0016447023,.00081065058,.0013708811,3.551707,2875.8276,-1.8441032,4043.4417,.95499998,0,.69485325,-.0051467652,1,nick,.20281616,-.02441222
131,1,-.0071507492,-.0010669787,.95812857,.69992346,-.0073951632,-.00069100165,.95453179,.70415699,.69999999,50,7,2,1,PH_sex_other,Non_exponential,Approach c- Splines,2000,1000,1000,10,-.0026027611,.00083883567,.15524948,.0016447023,.00082566118,.000032797037,1.6765023,51.002277,-.026580291,-.87206954,.95599997,.847,.69580871,-.0041912766,1,nick,.0013974615,-.0059182649
136,1,-.0071672546,-.00067191903,.95805186,.70435894,-.0073951632,-.00069100165,.95453179,.70415699,.69999999,50,7,3,1,PH_sex_other,Non_exponential,Approach d- Splines/Int,2000,829,1000,10,-.0025403411,.000028988205,.15524948,.0016447023,.00090650842,.00023275199,1.6362962,1.7625198,-.061737459,540.51904,.78899997,.778,.69994789,-.000052079289,1,nick,.00022840392,-.0058315443
141,1,-.007185386,-.0010025129,.95794511,.73439652,-.010230078,-.0011460799,.93710166,.50932145,.50667316,50,8,0,1,Non_PH_sex_other,Non_exponential,Approach a- Attained,2000,998,998,10,.0002692251,.000065271997,.15241456,.0011896241,.00082623644,.000036055961,.17664002,5.4867749,,,.94599998,.94,.71536726,.20869412,1,nick,-.00026417105,.00059868215
146,1,-.005956186,-.017477663,.96494627,.74062634,-.010230078,-.0011460799,.93710166,.50932145,.50667316,50,8,1,1,Non_PH_sex_other,Non_exponential,Approach b- Linear,2000,1000,998,10,-.002825686,.049599942,.15241456,.0011896241,.00080914662,.0015409813,1.8539475,4169.3794,-1.9703225,4178.1406,.95499998,0,.73013306,.22345993,1,nick,.21120991,-.018944943
151,1,-.0072163213,-.00083527883,.95775926,.73415053,-.010230078,-.0011460799,.93710166,.50932145,.50667316,50,8,2,1,Non_PH_sex_other,Non_exponential,Approach c- Splines,2000,1000,998,10,.00021699195,.0010627091,.15241456,.0011896241,.00082448835,.000031959633,.14236957,89.331512,-.11163883,-11.272255,.94700003,.74800003,.73060787,.22393471,1,nick,.0035172584,.00025311872
156,1,-4671298600960,28574216093696,.95559901,.70050669,-.010230078,-.0011460799,.93710166,.50932145,.50667316,50,8,3,1,Non_PH_sex_other,Non_exponential,Approach d- Splines/Int,2000,796,998,10,-.000018673512,.0003475846,.15241456,.0011896241,.0009304444,.00012340772,.01225179,29.218021,.5720523,205.67264,.75,.745,.72623003,.21955685,1,nick,.0025378324,-.000042959662
161,1,-.007387666,-.0021003084,.95585465,.71056366,-.0072344989,-.002738358,.95538604,.70486528,.69999999,50,9,0,0,PH_sex_other,Gompertz,Approach a- Attained,2000,1000,1000,10,-.0018713514,-.0014096482,.15492328,.0065399739,.00079929439,.000058573649,1.2079214,21.55434,,,.95899999,.935,.70590943,.0059094583,1,nick,-.0051035867,-.0040854742
166,1,-.0069526071,-.0079715243,.95826882,.72238654,-.0072344989,-.002738358,.95538604,.70486528,.69999999,50,9,1,0,PH_sex_other,Gompertz,Approach b- Linear,2000,1000,1000,10,-.0028298013,.01410321,.15492328,.0065399739,.00079565693,.0007300275,1.8265824,215.64627,-.4550862,1146.3412,.96100003,.22400001,.71518022,.015180255,1,nick,.074044608,-.01064337
171,1,-.0074163401,-.0017618634,.95569205,.7122786,-.0072344989,-.002738358,.95538604,.70486528,.69999999,50,9,2,0,PH_sex_other,Gompertz,Approach c- Splines,2000,1000,1000,10,-.0018156078,-.0021738925,.15492328,.0065399739,.00079952693,.000053375643,1.17194,33.240078,.029089941,-8.8743076,.95899999,.815,.70766538,.0076654181,1,nick,-.0035359242,-.0039337836
176,1,-.0072565395,-.0027497215,.95667392,.70889175,-.0072344989,-.002738358,.95538604,.70486528,.69999999,50,9,3,0,PH_sex_other,Gompertz,Approach d- Splines/Int,2000,838,1000,10,-.0023619726,.00023587025,.15492328,.0065399739,.00087148673,.00020828166,1.5246079,3.6065931,-.18954962,225.51483,.80500001,.78500003,.70441425,.0044142525,1,nick,.0013157871,-.0054372735
181,1,-.0073066256,-.0035593985,.95659214,.59251618,-.0099698976,-.0045455652,.93851733,.51008809,.50667316,50,10,0,0,Non_PH_sex_other,Gompertz,Approach a- Attained,2000,969,969,10,.001045484,-.0012204885,.15218788,.0047327667,.00080069987,.000069077636,.68696934,25.788055,,,.93199998,.89099997,.58100367,.074330501,1,nick,-.0050835074,.0022888929
186,1,-.0070057791,-.0073824013,.95797366,.76733935,-.0099698976,-.0045455652,.93851733,.51008809,.50667316,50,10,1,0,Non_PH_sex_other,Gompertz,Approach b- Linear,2000,1000,969,10,-.00022130591,.017289529,.15218788,.0047327667,.00079448678,.00084488775,.14541624,365.31549,.79872411,1142.5094,.958,.20999999,.75848687,.25181371,1,nick,.090629973,-.0057900301
191,1,-.0074491198,-.0016226961,.95554698,.73569149,-.0099698976,-.0045455652,.93851733,.51008809,.50667316,50,10,2,0,Non_PH_sex_other,Gompertz,Approach c- Splines,2000,1000,969,10,.00089228811,-.0006899304,.15218788,.0047327667,.0007984399,.000050851995,.58630699,14.57774,1.3002614,-25.216007,.95899999,.94300002,.73185736,.2251842,1,nick,.0043341578,.0016608803
196,1,-.0075404802,-.0020826936,.95493937,.77335221,-.0099698976,-.0045455652,.93851733,.51008809,.50667316,50,10,3,0,Non_PH_sex_other,Gompertz,Approach d- Splines/Int,2000,780,969,10,.00014669335,.0019193747,.15218788,.0047327667,.00090226409,.00022043765,.096389636,40.555027,1.0995687,186.30817,.74699998,.71600002,.77601314,.26933998,1,nick,.010005413,-.00025224593
201,1,-.0069903457,-.0021376407,.95878989,.70791703,-.0072344989,-.002738358,.95538604,.70486528,.69999999,50,11,0,1,PH_sex_other,Gompertz,Approach a- Attained,2000,1000,1000,10,-.0023114355,-.0014027586,.15492328,.0065399739,.00082339038,.000060720489,1.4919872,21.448996,,,.954,.93900001,.70346332,.0034632988,1,nick,-.0050809486,-.0049114046
206,1,-.0066047516,-.007446853,.9609521,.71984309,-.0072344989,-.002738358,.95538604,.70486528,.69999999,50,11,1,1,PH_sex_other,Gompertz,Approach b- Linear,2000,1000,1000,10,-.0031760575,.012699141,.15492328,.0065399739,.00081827643,.00062323379,2.0500841,194.17725,-.62108475,926.39795,.95599997,.191,.71307313,.013073149,1,nick,.069899336,-.011019888
211,1,-.0070175277,-.0018196024,.95863819,.71161872,-.0072344989,-.002738358,.95538604,.70486528,.69999999,50,11,2,1,PH_sex_other,Gompertz,Approach c- Splines,2000,1000,1000,10,-.002258122,-.002081837,.15492328,.0065399739,.00082372653,.000057124682,1.4575744,31.832497,.040826123,-5.9219031,.954,.83899999,.70717579,.007175806,1,nick,-.0028253177,-.0048010205
216,1,-.0069429083,-.002432391,.95909393,.71085078,-.0072344989,-.002738358,.95538604,.70486528,.69999999,50,11,3,1,PH_sex_other,Gompertz,Approach d- Splines/Int,2000,834,1000,10,-.0022351164,-.00071818184,.15492328,.0065399739,.00093576172,.001061591,1.4427247,10.981418,3.7868934,1496.6327,.79299998,.78399998,.70603091,.0060309446,1,nick,.0011650835,-.0055812988
221,1,-.0069960481,-.0031916804,.95880061,.70969653,-.0099698976,-.0045455652,.93851733,.51008809,.50667316,50,12,0,1,Non_PH_sex_other,Gompertz,Approach a- Attained,2000,989,989,10,.00040655409,-.001061733,.15218788,.0047327667,.00082793826,.000065824424,.26713961,22.433664,,,.94400001,.91600001,.6909157,.18424255,1,nick,-.0043107695,.0011369927
226,1,-.0066669406,-.0066989362,.96055466,.7564702,-.0099698976,-.0045455652,.93851733,.51008809,.50667316,50,12,1,1,Non_PH_sex_other,Gompertz,Approach b- Linear,2000,1000,989,10,-.00052063994,.015295899,.15218788,.0047327667,.00081721711,.00071904017,.34210345,323.19153,-.74752504,998.41882,.954,.214,.75139368,.2447205,1,nick,.085112579,-.0059853937
231,1,-.0070568845,-.0013986086,.95840704,.75384277,-.0099698976,-.0045455652,.93851733,.51008809,.50667316,50,12,2,1,Non_PH_sex_other,Gompertz,Approach c- Splines,2000,1000,989,10,.00047580947,-.00079419866,.15218788,.0047327667,.00082325545,.000054809156,.31264609,16.780855,-.014152259,-16.272543,.95499998,.93400002,.75058645,.24391332,1,nick,.0034596643,.00088969152
236,1,-.006761774,-.0024020476,.9600898,.71429598,-.0099698976,-.0045455652,.93851733,.51008809,.50667316,50,12,3,1,Non_PH_sex_other,Gompertz,Approach d- Splines/Int,2000,768,989,10,.00013289516,.0007415521,.15218788,.0047327667,.00094135432,.00052921049,.087323092,15.66847,.193056,608.47394,.73000002,.70499998,.76965064,.26297751,1,nick,.0081025027,-.00038518908
241,1,-.0074251369,-.0020944409,.95609349,.70496607,-.0072386563,-.0026843338,.95536387,.70484334,.69999999,50,13,0,0,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,15,-.0027463958,-.0014506325,.15493172,.0064102733,.00045530981,.000041243675,1.772649,22.629807,,,.95200002,.745,.70031595,.00031594234,1,nick,-.0040654615,-.0051160129
246,1,-.0065798433,-.012880535,.96100044,.72044879,-.0072386563,-.0026843338,.95536387,.70484334,.69999999,50,13,1,0,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,15,-.0046038176,.027881678,.15493172,.0064102733,.00045864651,.0015873411,2.971514,434.95303,.73284161,3748.6895,.93400002,.161,.7108404,.010840412,1,nick,.11393619,-.016323756
251,1,-.0074561276,-.0017052259,.95592248,.70737255,-.0072386563,-.0026843338,.95536387,.70484334,.69999999,50,13,2,0,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,15,-.0026868416,-.0023200414,.15493172,.0064102733,.00045545594,.000030485671,1.7342101,36.192551,.032095052,-26.084009,.95300001,.42199999,.70280272,.0028027478,1,nick,-.0043001347,-.0048783496
256,1,-.0074322647,-.002454886,.95622808,.70562983,-.0072386563,-.0026843338,.95536387,.70484334,.69999999,50,13,3,0,PH_sex_other,Weibull,Approach d- Splines/Int,2000,807,1000,15,-.0031195763,-.00054856931,.15493172,.0064102733,.00050031167,.00011015975,2.0135169,8.5576582,-1.2879014,139.93983,.76899999,.759,.70041966,.00041968934,1,nick,-.00058195047,-.0060678893
261,1,-.0072421795,-.0036770753,.95730764,.49837059,-.009976632,-.0044558006,.93848056,.5100612,.50667316,50,14,0,0,Non_PH_sex_other,Weibull,Approach a- Attained,2000,927,927,15,.00024381396,-.0013286234,.15219375,.0046388065,.000475557,.00003803302,.16019973,28.641493,,,.89300001,.79400003,.4979465,-.0087266425,1,nick,-.0041598808,.0014009811
266,1,-.0069409213,-.0071619484,.95864576,.85577476,-.009976632,-.0044558006,.93848056,.5100612,.50667316,50,14,1,0,Non_PH_sex_other,Weibull,Approach b- Linear,2000,1000,927,15,-.0023001963,.036022205,.15219375,.0046388065,.00046361223,.0020199288,1.5113605,776.54034,1.2540565,5416.1411,.94400001,.14300001,.84502679,.33835363,1,nick,.13800883,-.012779337
271,1,-.007513871,-.00086217996,.95561069,.83599895,-.009976632,-.0044558006,.93848056,.5100612,.50667316,50,14,2,0,Non_PH_sex_other,Weibull,Approach c- Splines,2000,1000,927,15,.000037671191,-.00070033694,.15219375,.0046388065,.00045516476,.000030621148,.024752129,15.097353,-.59089208,-16.377954,.96399999,.87800002,.83098096,.3243078,1,nick,.003690643,.00071726285
276,1,-.0076915277,-.0011073872,.95434493,.85527921,-.009976632,-.0044558006,.93848056,.5100612,.50667316,50,14,3,0,Non_PH_sex_other,Weibull,Approach d- Splines/Int,2000,766,927,15,-.00061834767,.001393948,.15219375,.0046388065,.00051065104,.0001240467,.40628979,30.049713,-2.3895869,196.48236,.74199998,.67699999,.84847713,.34180394,1,nick,.0079350239,-.0010350146
281,1,-.0069822189,-.0020853253,.95918715,.70580077,-.0072386563,-.0026843338,.95536387,.70484334,.69999999,50,15,0,1,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,15,-.0026986136,-.0014542808,.15493172,.0064102733,.00045574133,.00004089213,1.7418082,22.686722,,,.94700003,.73400003,.70140475,.0014047385,1,nick,-.0040845806,-.0051434734
286,1,-.0062391446,-.012089627,.96361083,.71883625,-.0072386563,-.0026843338,.95536387,.70484334,.69999999,50,15,1,1,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,15,-.004373535,.025575994,.15493172,.0064102733,.00046327422,.001411445,2.8228788,398.98444,1.6528857,3351.6299,.93599999,.13600001,.70993245,.0099324835,1,nick,.10993761,-.015665628
291,1,-.0070123295,-.0017008682,.95902258,.70756608,-.0072386563,-.0026843338,.95536387,.70484334,.69999999,50,15,2,1,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,15,-.002638048,-.0023240666,.15493172,.0064102733,.00045583985,.000028824512,1.7027165,36.255344,.021615395,-29.510859,.94700003,.428,.70324469,.0032446892,1,nick,-.0042161103,-.0049112351
296,1,-.0068658432,-.0023957621,.9597193,.70718145,-.0072386563,-.0026843338,.95536387,.70484334,.69999999,50,15,3,1,PH_sex_other,Weibull,Approach d- Splines/Int,2000,800,1000,15,-.0029636652,-.00067577185,.15493172,.0064102733,.00051448913,.00011315985,1.9128846,10.542013,.97242624,147.51279,.75599998,.75199997,.7022599,.0022599045,1,nick,-.00043042016,-.0060856757
301,1,-.0067846561,-.0034538591,.96042776,.53155613,-.009976632,-.0044558006,.93848056,.5100612,.50667316,50,16,0,1,Non_PH_sex_other,Weibull,Approach a- Attained,2000,962,962,15,.00011449628,-.0012579731,.15219375,.0046388065,.00046600198,.000037796122,.075230606,27.118465,,,.912,.81400001,.52988887,.023215728,1,nick,-.0038339519,.001113008
306,1,-.0066275541,-.0064371843,.96105129,.84689564,-.009976632,-.0044558006,.93848056,.5100612,.50667316,50,16,1,1,Non_PH_sex_other,Weibull,Approach b- Linear,2000,1000,962,15,-.0019518272,.032675326,.15219375,.0046388065,.00046866134,.0017824124,1.2824621,704.39081,2.5377605,4708.0991,.93900001,.12899999,.84058398,.33391082,1,nick,.13284796,-.011818624
311,1,-.0070969304,-.00076951185,.95853639,.84473544,-.009976632,-.0044558006,.93848056,.5100612,.50667316,50,16,2,1,Non_PH_sex_other,Weibull,Approach c- Splines,2000,1000,962,15,.00013573811,-.00079878094,.15219375,.0046388065,.00045617006,.000030012196,.089187711,17.219536,-.19518963,-19.041399,.949,.87199998,.84126526,.33459207,1,nick,.0028626125,.00078283274
316,1,-.0068111136,-.00095512718,.96035141,.85939771,-.009976632,-.0044558006,.93848056,.5100612,.50667316,50,16,3,1,Non_PH_sex_other,Weibull,Approach d- Splines/Int,2000,733,962,15,-.00018406541,.00082024623,.15219375,.0046388065,.00052746577,.0001243905,.1209415,17.68227,-1.1968024,187.27934,.69700003,.65399998,.84984481,.34317166,1,nick,.006798245,-.00031207764
321,1,-.0076439413,-.00067658408,.95495003,.70410115,-.0073951632,-.00069100165,.95453179,.70415699,.69999999,50,17,0,0,PH_sex_other,Non_exponential,Approach a- Attained,2000,1000,1000,15,-.0031288315,-.000051369581,.15524948,.0016447023,.00046636391,.000022162143,2.0153573,3.1233361,,,.94499999,.94999999,.69983864,-.00016134906,1,nick,-.00033542066,-.0060281358
326,1,-.0057542403,-.024580266,.96615142,.70728749,-.0073951632,-.00069100165,.95453179,.70415699,.69999999,50,17,1,0,PH_sex_other,Non_exponential,Approach b- Linear,2000,1000,1000,15,-.0069838963,.060592305,.15524948,.0016447023,.00047625392,.0022428592,4.4984989,3684.0896,2.1206653,10020.228,.91500002,.0040000002,.69222385,-.0077761607,1,nick,.2187805,-.028113952
331,1,-.0076110377,-.0011199813,.95512879,.69826078,-.0073951632,-.00069100165,.95453179,.70415699,.69999999,50,17,2,0,PH_sex_other,Non_exponential,Approach c- Splines,2000,1000,1000,15,-.0031905414,.00092975033,.15524948,.0016447023,.00046619345,.000026036067,2.0551059,56.53001,-.036546607,17.479921,.94499999,.66399997,.69391286,-.0060870969,1,nick,.0010768493,-.0063276826
336,1,-.0069235768,-.00042640546,.95967358,.70638281,-.0073951632,-.00069100165,.95453179,.70415699,.69999999,50,17,3,0,PH_sex_other,Non_exponential,Approach d- Splines/Int,2000,594,1000,15,-.0023659104,-.00062526698,.15524948,.0016447023,.00060519337,.000046958186,1.523941,38.017033,.014384167,63.30249,.565,.56,.70161277,.0016127857,1,nick,-.0010748032,-.0045499108
341,1,-.0076549281,-.0010786732,.95490998,.5742569,-.010230078,-.0011460799,.93710166,.50932145,.50667316,50,18,0,0,Non_PH_sex_other,Non_exponential,Approach a- Attained,2000,998,998,15,-.00027784012,-6.8439517e-06,.15241456,.0011896241,.00046737256,.000025039824,.18229239,.57530373,,,.95300001,.93900001,.56822526,.061552119,1,nick,-.00030224194,.00029274379
346,1,-.0063414378,-.015922455,.96224511,.8109569,-.010230078,-.0011460799,.93710166,.50932145,.50667316,50,18,1,0,Non_PH_sex_other,Non_exponential,Approach b- Linear,2000,1000,998,15,-.004729406,.069423452,.15241456,.0011896241,.00048622128,.0027523492,3.1029882,5835.7471,4.1370978,10902.896,.92199999,.0020000001,.79292709,.28625393,1,nick,.23739785,-.024320263
351,1,-.0076738619,-.00055038324,.95476967,.8263517,-.010230078,-.0011460799,.93710166,.50932145,.50667316,50,18,2,0,Non_PH_sex_other,Non_exponential,Approach c- Splines,2000,1000,998,15,-.0003655201,.0013011147,.15241456,.0011896241,.00046616513,.000026344978,.23981968,109.37192,-.1584484,5.3176885,.95499998,.43000001,.80953246,.30285931,1,nick,.0037851308,-.00017555083
